Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorus,Fertilizer Name,pH_Level,Rainfall,Previous_Crop,Season,Field_Orientation
27,66,44,Loamy,Tobacco,31,10,85,10-26-26,7.243359888126131,127.91990751879464,Legumes,Autumn,Flat
36,63,33,Loamy,Tobacco,41,63,82,14-35-14,7.413474592547409,110.52615325954233,Cereals,Summer,Slope
37,66,47,Black,Tobacco,95,7,51,Urea,5.80474970534727,101.66587165374808,Cereals,Spring,Flat
31,68,57,Loamy,Pulses,63,93,79,DAP,6.730606716102027,226.4283364668318,None,Spring,Flat
37,75,43,Black,Paddy,26,59,91,DAP,5.448071150835293,168.48505786977958,Legumes,Summer,Flat
25,52,57,Red,Pulses,23,77,87,DAP,5.920500630905834,225.17824248020082,Legumes,Spring,Flat
26,53,29,Red,Millets,91,14,69,28-28,6.360709529214873,342.2038945397167,Legumes,Autumn,Flat
28,60,45,Black,Wheat,34,5,82,20-20,7.415222067161155,72.37315446165562,Legumes,Spring,Flat
31,65,56,Clayey,Paddy,23,22,80,DAP,6.9223321888500555,90.41563478968922,None,Spring,Flat
39,78,43,Sandy,Tobacco,9,94,84,10-26-26,6.532072801901077,222.07969715053673,Root Crops,Autumn,Flat
33,62,46,Red,Maize,75,46,28,17-17-17,6.858925368661005,99.18754408125484,Cereals,Autumn,Flat
39,67,42,Sandy,Pulses,72,38,74,28-28,6.916963111997302,249.01574669444392,Legumes,Autumn,Flat
29,60,60,Clayey,Sugarcane,12,98,19,Urea,6.795218692899981,294.25794878673554,Legumes,Summer,Flat
39,60,49,Red,Tobacco,13,71,40,14-35-14,6.039938435783365,268.32353829860085,Legumes,Autumn,Flat
32,58,60,Sandy,Millets,62,18,31,20-20,5.7346483217222595,145.21120631675416,Legumes,Summer,Slope
31,75,40,Black,Paddy,71,52,6,Urea,6.3213677111896684,301.45309183524995,Cereals,Spring,Flat
29,74,50,Black,Sugarcane,33,91,47,10-26-26,5.8649110783146705,203.0940565810237,None,Autumn,Flat
37,75,37,Red,Paddy,74,66,87,Urea,6.997022602263368,284.9310594311803,Legumes,Spring,Flat
27,72,56,Loamy,Paddy,26,41,78,Urea,7.72316493164697,338.56366467534326,None,Summer,Flat
27,51,27,Clayey,Sugarcane,58,83,91,DAP,6.950912403063022,189.55675568972185,Root Crops,Spring,Flat
37,52,60,Clayey,Wheat,86,99,48,28-28,5.051889224088649,189.51825675903748,Legumes,Summer,Slope
30,63,61,Red,Pulses,1,44,21,20-20,5.993399302894122,124.7605641850564,Root Crops,Spring,Flat
34,65,43,Loamy,Wheat,4,19,75,20-20,6.51451925309043,86.88681352198901,Legumes,Spring,Slope
35,57,38,Clayey,Maize,31,57,9,DAP,5.352162863435663,270.5216242174756,None,Summer,Flat
28,74,45,Loamy,Tobacco,1,93,55,10-26-26,6.524957205151024,274.46373434925397,Cereals,Autumn,Flat
27,65,56,Loamy,Cotton,12,3,87,DAP,6.8754555173588106,198.29140783956126,Legumes,Spring,Flat
28,53,48,Red,Pulses,68,9,62,28-28,7.627086878076385,277.0350129668451,None,Autumn,Flat
27,58,40,Sandy,Maize,56,90,74,10-26-26,7.954965619649851,123.10563887840878,Legumes,Autumn,Slope
37,53,61,Clayey,Maize,40,16,9,17-17-17,5.546780687380862,51.04061874001064,None,Summer,Flat
39,62,32,Loamy,Pulses,68,23,13,17-17-17,6.406729489895606,59.793792028085726,Legumes,Spring,Flat
36,51,53,Black,Tobacco,58,87,93,10-26-26,6.416826789433459,217.5190903569365,Cereals,Autumn,Flat
39,72,29,Clayey,Barley,97,21,27,Urea,5.929592868743282,65.32425719835972,Root Crops,Summer,Slope
39,74,38,Red,Cotton,90,78,72,28-28,6.578918774895133,298.84061464685226,Legumes,Summer,Flat
34,67,48,Clayey,Millets,17,72,29,20-20,6.4359442668337845,264.11601456370863,Root Crops,Autumn,Flat
35,73,34,Red,Barley,27,99,33,Urea,6.99104231657368,312.6837096921084,Root Crops,Autumn,Flat
35,71,29,Clayey,Sugarcane,87,44,26,17-17-17,7.585291143637487,256.6038714175993,None,Autumn,Flat
37,74,35,Black,Millets,85,15,10,20-20,6.605891159629155,68.57770760058496,None,Summer,Flat
36,54,57,Sandy,Cotton,4,9,9,20-20,6.107960174902079,145.99773364852172,None,Spring,Slope
30,66,53,Red,Paddy,70,64,7,17-17-17,5.679585698615801,157.08320335203882,Legumes,Autumn,Slope
37,70,58,Clayey,Paddy,61,7,60,28-28,8.133968698426917,224.12742284455354,Cereals,Autumn,Flat
31,59,26,Red,Millets,47,70,85,Urea,7.225500486618366,338.83699029585944,Cereals,Spring,Slope
28,72,48,Black,Maize,16,75,37,Urea,6.81976872056918,280.96291694954596,Cereals,Spring,Slope
27,76,63,Loamy,Tobacco,13,68,73,14-35-14,6.367215430149521,125.63819010822661,None,Spring,Flat
27,79,45,Clayey,Pulses,98,94,77,Urea,7.789502939356302,79.24563296412762,Cereals,Autumn,Flat
35,72,32,Loamy,Cotton,31,92,32,Urea,6.372300652766571,319.11990695236614,Root Crops,Autumn,Flat
27,53,34,Red,Wheat,19,98,25,10-26-26,5.1303063459606335,223.62396703456173,Cereals,Spring,Flat
33,75,35,Sandy,Millets,65,26,29,17-17-17,6.71202113684292,93.57752336868047,Root Crops,Autumn,Flat
35,55,38,Sandy,Wheat,7,44,1,Urea,5.517755101046106,300.9225223108123,Cereals,Spring,Flat
35,71,29,Sandy,Paddy,64,40,80,DAP,6.71500854559505,239.74324299781208,Root Crops,Spring,Flat
38,76,49,Red,Tobacco,79,89,8,Urea,7.575307322598164,316.8846571678837,Cereals,Summer,Flat
38,75,50,Clayey,Paddy,35,15,97,10-26-26,5.16199308230516,278.40395903356244,None,Autumn,Slope
36,59,62,Black,Sugarcane,69,23,78,28-28,5.78029254843295,206.33378332659456,Root Crops,Spring,Flat
39,66,58,Sandy,Pulses,96,94,23,28-28,7.191781934792404,219.14092856341276,Legumes,Spring,Slope
27,54,54,Clayey,Pulses,12,43,85,10-26-26,6.100423406863717,206.9875536253813,Legumes,Autumn,Flat
27,56,41,Black,Tobacco,8,18,7,20-20,6.832131512839932,66.3996795882992,Legumes,Spring,Slope
32,54,60,Black,Sugarcane,40,4,23,Urea,6.833851089952923,330.41261002541717,Root Crops,Autumn,Flat
28,57,57,Loamy,Pulses,21,72,20,Urea,7.211655938246199,346.28684271233294,Cereals,Summer,Flat
31,50,55,Black,Tobacco,6,26,95,DAP,5.982726677917716,141.31988745013592,None,Summer,Flat
27,74,42,Clayey,Tobacco,24,36,92,Urea,4.458536712454063,295.8273331086598,None,Spring,Flat
32,51,36,Black,Wheat,68,37,4,Urea,6.817491708467806,349.26422689979046,Cereals,Autumn,Slope
27,65,30,Red,Wheat,8,5,11,DAP,5.244797004739251,55.8232109312697,Cereals,Autumn,Flat
29,57,35,Loamy,Cotton,57,31,99,DAP,7.24814123738397,146.69511140848797,Cereals,Spring,Flat
25,70,50,Black,Cotton,99,48,41,28-28,6.466188868234206,220.9889274126926,Legumes,Autumn,Slope
36,75,32,Black,Millets,74,60,65,Urea,6.263174963410745,168.3251940127971,None,Autumn,Slope
29,64,56,Sandy,Sugarcane,63,49,59,Urea,7.052444483451271,340.34589396101165,Root Crops,Spring,Slope
30,72,47,Loamy,Wheat,80,85,42,Urea,5.106524820159686,107.53986817595842,Root Crops,Autumn,Slope
31,60,29,Black,Millets,64,97,98,DAP,6.339834487825851,167.9073845661947,Cereals,Summer,Slope
26,65,54,Sandy,Barley,11,61,84,DAP,6.858299382110932,269.90078320876734,Cereals,Summer,Flat
26,76,28,Loamy,Cotton,53,96,15,Urea,6.702275017689228,289.0918696207322,Cereals,Summer,Flat
38,56,61,Red,Wheat,86,45,8,Urea,6.108935636703715,80.30007964054438,Root Crops,Autumn,Slope
33,66,30,Black,Cotton,43,93,18,10-26-26,6.11701306832718,116.23531840714685,Cereals,Summer,Flat
39,73,46,Sandy,Paddy,9,23,22,20-20,7.73459367126404,89.63127346588868,Legumes,Spring,Flat
39,78,50,Clayey,Pulses,35,63,95,DAP,7.230137329865391,200.00628538528954,None,Summer,Flat
34,52,53,Red,Barley,27,76,18,10-26-26,5.968661444281206,209.7573578547658,Cereals,Autumn,Slope
25,78,53,Black,Barley,34,58,93,10-26-26,7.578768755418299,271.168792043784,Cereals,Autumn,Slope
26,64,29,Loamy,Pulses,84,48,80,28-28,7.10406481337101,312.07615910580324,Legumes,Autumn,Flat
26,78,43,Loamy,Millets,47,27,14,20-20,6.890711713366535,91.23839746584221,Legumes,Summer,Flat
39,53,27,Sandy,Cotton,69,45,6,17-17-17,6.921272111791239,209.04308847081353,Cereals,Spring,Flat
37,52,64,Loamy,Maize,13,61,99,10-26-26,5.5831031216079055,194.1772879450807,Legumes,Autumn,Flat
39,60,38,Black,Cotton,38,37,95,Urea,7.704211208837108,318.6524829520042,Cereals,Autumn,Slope
34,51,64,Sandy,Cotton,68,24,75,28-28,7.261206181258563,208.39511862783053,Cereals,Spring,Flat
31,56,64,Clayey,Wheat,55,3,8,20-20,6.696098744134159,119.1334192928309,Cereals,Summer,Slope
30,75,47,Sandy,Maize,11,57,99,Urea,6.694885235443285,327.8112607798684,None,Summer,Slope
33,64,51,Black,Barley,40,18,19,Urea,6.426819999123525,329.2987487321415,Cereals,Summer,Slope
35,63,61,Black,Paddy,10,7,60,20-20,6.045032925412252,87.71885405836026,Legumes,Autumn,Flat
39,70,37,Loamy,Cotton,14,26,77,Urea,6.9276385974541705,305.88580941589936,None,Autumn,Slope
31,56,46,Red,Pulses,96,12,77,Urea,5.863674571365464,301.1225077281912,Cereals,Summer,Slope
27,66,35,Sandy,Paddy,60,15,69,28-28,6.620558963314911,226.83448700035117,Root Crops,Summer,Flat
27,59,39,Sandy,Cotton,45,63,65,14-35-14,6.577892050412247,191.86263688950612,Root Crops,Spring,Slope
25,67,53,Red,Cotton,46,69,56,14-35-14,6.808145256985453,105.4383677217426,Root Crops,Autumn,Slope
32,63,39,Red,Cotton,95,40,41,Urea,7.252999966193338,113.04456893144612,Root Crops,Summer,Flat
25,55,49,Loamy,Paddy,55,33,25,17-17-17,6.822669697533696,128.8922794762,Legumes,Spring,Slope
35,78,45,Black,Wheat,68,32,36,17-17-17,7.054853137641607,74.20189006489609,Root Crops,Autumn,Flat
38,71,33,Clayey,Maize,51,70,28,DAP,4.94804593556794,263.5848497697224,Cereals,Autumn,Flat
26,68,49,Clayey,Barley,61,75,1,17-17-17,6.8683307068660335,64.91278733160985,Cereals,Summer,Flat
35,59,52,Clayey,Maize,99,82,7,28-28,6.560045290830574,78.80489273657042,Legumes,Spring,Slope
36,66,47,Black,Tobacco,47,31,81,28-28,6.79737995762991,99.5486314706875,None,Spring,Flat
31,78,53,Red,Maize,55,87,38,10-26-26,6.076736206121967,256.6772534240823,Root Crops,Summer,Slope
25,68,54,Black,Barley,21,26,25,17-17-17,7.420740273600967,84.79702125452425,Root Crops,Autumn,Flat
36,69,49,Red,Barley,43,3,98,DAP,6.700344369250251,103.26185753911732,Cereals,Spring,Flat
28,66,44,Clayey,Cotton,53,17,92,Urea,5.904148101047294,331.05093392614395,Root Crops,Summer,Flat
33,63,59,Sandy,Wheat,77,26,72,Urea,6.04534827661741,135.1620528195508,None,Autumn,Flat
32,56,25,Sandy,Wheat,61,79,25,17-17-17,7.222218837317701,258.21372174619705,Cereals,Summer,Flat
39,68,63,Sandy,Millets,81,20,62,Urea,6.431768697489185,329.8690731813332,None,Summer,Flat
35,73,48,Sandy,Paddy,82,10,32,Urea,6.496226871576726,62.44209363971599,None,Spring,Flat
38,78,53,Sandy,Cotton,33,19,58,17-17-17,6.341829955760066,189.96177864627018,Legumes,Spring,Slope
37,56,49,Black,Maize,57,82,13,10-26-26,7.308904401850712,210.54746526956387,None,Summer,Flat
32,61,43,Loamy,Maize,64,99,4,10-26-26,6.885863975858225,278.2291814267319,None,Spring,Flat
36,79,43,Red,Tobacco,80,40,25,Urea,5.550293168300488,339.2386289414069,Cereals,Spring,Slope
27,55,57,Clayey,Wheat,62,65,32,17-17-17,5.719383180337039,62.249808587206566,None,Summer,Slope
29,57,64,Sandy,Pulses,2,2,55,20-20,6.503654042680093,164.1102657997173,Legumes,Summer,Flat
39,58,47,Clayey,Wheat,92,61,83,28-28,5.98556666872885,179.269295449823,Legumes,Summer,Flat
28,67,63,Sandy,Wheat,71,82,77,Urea,4.771574970000645,340.0059760445263,Root Crops,Summer,Slope
35,59,59,Red,Pulses,8,24,82,20-20,5.903979017483937,278.0380423444933,Root Crops,Autumn,Flat
36,74,52,Loamy,Paddy,46,13,30,Urea,6.277181953238477,330.5911644588053,Cereals,Summer,Flat
32,75,61,Sandy,Wheat,51,78,68,10-26-26,6.179998694103279,90.62415031333992,Legumes,Summer,Flat
35,70,27,Red,Tobacco,21,97,62,10-26-26,7.076609795636656,57.41493625102575,Root Crops,Summer,Flat
31,65,36,Loamy,Barley,77,55,4,DAP,4.712368309888834,341.3104235486647,Root Crops,Spring,Slope
38,66,32,Red,Pulses,29,9,86,DAP,5.882107617290308,149.27960806336193,Root Crops,Spring,Flat
31,50,58,Red,Paddy,0,53,65,14-35-14,7.136530163580149,247.10825570635225,None,Spring,Slope
34,56,30,Clayey,Maize,1,83,91,DAP,5.965870690831407,97.13326830886845,Cereals,Summer,Slope
34,71,26,Sandy,Barley,20,4,5,20-20,5.530887272611746,216.01081926370276,Root Crops,Summer,Flat
31,75,45,Black,Paddy,12,76,27,Urea,5.955439930372444,332.3329858998386,Root Crops,Autumn,Flat
25,79,35,Black,Pulses,24,15,2,20-20,6.856965820784349,260.81940202181295,None,Summer,Slope
37,58,57,Sandy,Tobacco,12,66,54,14-35-14,6.297277149241028,185.52103597968457,Cereals,Autumn,Flat
39,61,37,Red,Cotton,43,72,7,Urea,5.920032753042948,326.69644277647876,Cereals,Spring,Slope
31,50,39,Sandy,Pulses,11,18,72,20-20,6.885424028645299,87.7866022658059,None,Autumn,Flat
28,75,36,Sandy,Tobacco,51,3,32,20-20,6.799894060595277,190.78949161233638,Root Crops,Spring,Flat
36,59,47,Loamy,Maize,47,48,10,DAP,5.4892014327021466,221.8497144404756,Cereals,Spring,Flat
27,59,42,Loamy,Cotton,69,92,38,10-26-26,6.5758287568330225,54.09560810102858,Legumes,Autumn,Flat
37,59,49,Sandy,Tobacco,63,96,95,10-26-26,5.460411882424572,55.40510693940484,Cereals,Autumn,Flat
36,56,53,Clayey,Millets,28,63,93,DAP,7.4360730656253216,235.46564164086453,Root Crops,Summer,Flat
37,78,44,Clayey,Sugarcane,33,38,65,14-35-14,7.484957744823356,246.3402037603164,Legumes,Autumn,Slope
39,73,43,Loamy,Barley,93,94,28,Urea,6.269861198613738,344.5260912391091,None,Summer,Flat
29,64,62,Red,Barley,83,1,23,Urea,7.351969292461767,143.13552400412215,Cereals,Summer,Flat
26,59,60,Loamy,Barley,80,28,68,Urea,5.895028593081063,152.84684928095442,None,Autumn,Flat
32,65,38,Clayey,Tobacco,7,34,71,14-35-14,6.3880931885710135,228.34175587945253,Root Crops,Autumn,Flat
36,65,58,Black,Paddy,65,74,3,10-26-26,6.032168563514212,272.5980899599633,Legumes,Spring,Flat
36,69,54,Clayey,Cotton,65,3,90,DAP,6.480250200617876,206.0131686057491,Root Crops,Spring,Flat
33,50,34,Sandy,Millets,38,14,62,28-28,6.552996091484706,235.34420328509358,None,Summer,Flat
29,76,32,Sandy,Paddy,13,13,70,20-20,6.49786954897745,111.8874084117212,None,Summer,Flat
27,60,26,Red,Millets,68,53,90,DAP,6.427853030111584,264.80268107271365,None,Spring,Flat
34,78,46,Black,Maize,53,78,70,10-26-26,6.601829990971406,170.81360778971225,Cereals,Summer,Slope
31,68,48,Sandy,Maize,42,80,49,14-35-14,7.504312383545316,223.2099852362612,None,Spring,Flat
25,67,30,Clayey,Pulses,31,29,25,DAP,4.891299344198458,247.7550166522198,Legumes,Summer,Slope
34,52,29,Black,Pulses,97,85,83,28-28,8.036737147820137,52.20420967082961,Legumes,Spring,Flat
27,64,54,Sandy,Millets,54,42,3,17-17-17,6.219377940340069,222.8821337229023,Legumes,Spring,Slope
33,77,54,Black,Wheat,48,0,54,Urea,6.437676245106602,332.78303433199517,None,Autumn,Slope
26,55,56,Loamy,Barley,40,46,3,17-17-17,7.563441194303777,79.77478697746713,None,Summer,Slope
35,59,27,Black,Tobacco,24,38,10,17-17-17,6.985351216836958,82.58696072864694,Legumes,Autumn,Slope
38,52,36,Black,Maize,23,28,72,17-17-17,6.928015094956857,109.81478410224607,None,Autumn,Flat
33,59,50,Clayey,Barley,13,66,85,10-26-26,7.496504683354752,79.96045774908247,Cereals,Autumn,Flat
35,78,36,Clayey,Millets,8,36,54,Urea,6.36819404492104,306.0842481449363,None,Summer,Slope
25,65,58,Sandy,Cotton,21,86,85,Urea,7.2352124162235265,314.3713007221216,Cereals,Autumn,Slope
28,53,33,Loamy,Pulses,75,76,93,28-28,5.491611205482735,192.16759323819485,Legumes,Spring,Flat
36,50,32,Loamy,Wheat,19,29,5,Urea,6.834019374500824,287.3689299998624,None,Spring,Flat
34,71,46,Black,Tobacco,37,61,7,17-17-17,6.949453374024063,141.02998529068464,None,Summer,Flat
37,67,33,Black,Wheat,9,20,75,20-20,7.416839926052934,201.1728577508432,Cereals,Autumn,Flat
30,53,62,Loamy,Millets,19,70,31,20-20,7.0662657028274865,211.33964931557722,Cereals,Autumn,Slope
39,54,48,Sandy,Barley,5,22,83,10-26-26,6.663587747672095,141.8916257928147,Cereals,Autumn,Flat
37,70,36,Black,Tobacco,78,26,73,28-28,6.245912197153773,226.19294332503983,Cereals,Spring,Flat
31,53,36,Red,Barley,57,25,26,Urea,6.237006378535141,302.9340802774325,None,Spring,Flat
39,68,42,Clayey,Millets,82,19,58,Urea,6.243774990620348,333.53498607607537,Cereals,Autumn,Flat
39,69,41,Clayey,Millets,47,67,62,10-26-26,5.461696743888422,141.42311308729325,Cereals,Summer,Flat
27,68,64,Loamy,Paddy,20,80,61,Urea,7.89474393034154,327.5107251711281,Cereals,Autumn,Slope
33,52,61,Clayey,Sugarcane,51,84,97,DAP,7.298940056146695,238.17539458044544,Root Crops,Summer,Flat
28,69,55,Sandy,Paddy,28,21,31,17-17-17,6.703600284742118,230.09375902021142,Legumes,Autumn,Slope
29,62,33,Clayey,Millets,48,41,31,17-17-17,7.151949826154635,86.85999481960383,Legumes,Spring,Flat
32,74,63,Sandy,Maize,83,81,40,Urea,7.102442089890652,263.1386724223687,Root Crops,Summer,Slope
39,74,56,Loamy,Barley,74,92,39,10-26-26,5.705618003198067,142.10460260350982,Root Crops,Spring,Flat
36,73,61,Sandy,Sugarcane,16,35,3,20-20,7.00940101282428,177.9270596452794,Root Crops,Autumn,Slope
39,69,43,Loamy,Cotton,91,93,46,Urea,7.5157967891146145,92.46014110442033,None,Spring,Flat
38,67,60,Sandy,Tobacco,88,92,57,28-28,5.957684235128618,119.16049904286794,Legumes,Autumn,Slope
27,77,27,Red,Wheat,43,56,17,DAP,5.273039456838176,236.56749061541953,Root Crops,Spring,Slope
32,74,48,Loamy,Cotton,40,58,64,14-35-14,5.570365998064477,234.24794629424213,Root Crops,Spring,Flat
38,55,60,Loamy,Pulses,7,40,86,20-20,6.422925920926545,187.5207378860098,Cereals,Autumn,Slope
38,73,50,Black,Millets,2,94,20,10-26-26,5.524198272685639,239.18296120068362,Root Crops,Spring,Flat
35,69,44,Sandy,Sugarcane,55,4,16,Urea,6.362395878799043,310.1482250027429,None,Autumn,Flat
25,73,38,Loamy,Wheat,91,47,6,Urea,5.9762280268744945,59.64214812628542,Cereals,Spring,Flat
32,55,56,Sandy,Maize,27,90,23,10-26-26,6.499360712452033,111.72283733486873,Cereals,Summer,Flat
38,55,32,Loamy,Paddy,83,85,69,Urea,6.092269948462613,138.84753731123504,Root Crops,Summer,Slope
37,71,61,Sandy,Cotton,31,46,16,17-17-17,6.471216009007938,223.15241497260686,None,Spring,Slope
39,78,61,Loamy,Cotton,18,80,88,DAP,6.98201244823136,249.77293289859225,Cereals,Spring,Slope
35,74,35,Red,Pulses,23,46,26,20-20,5.733552963168727,216.0024299109121,Legumes,Autumn,Flat
35,66,30,Black,Barley,53,19,70,28-28,6.725070841629943,259.3163292717319,Cereals,Summer,Flat
39,66,61,Black,Barley,49,60,68,14-35-14,5.818197916284177,183.93505210521693,Root Crops,Summer,Flat
36,54,56,Clayey,Cotton,14,69,31,Urea,6.495398264722522,289.06075058698855,Cereals,Spring,Slope
34,66,57,Red,Paddy,30,17,57,17-17-17,6.434515490194346,71.69325957412505,Cereals,Autumn,Flat
32,75,41,Sandy,Paddy,82,76,61,14-35-14,6.784463751016292,235.9563259457924,Cereals,Autumn,Slope
30,58,58,Red,Maize,37,35,71,14-35-14,6.647701844861736,62.97639068502634,Root Crops,Autumn,Flat
29,69,59,Sandy,Tobacco,57,52,99,10-26-26,7.491104852408554,119.29045845500768,Root Crops,Autumn,Flat
33,51,62,Loamy,Paddy,1,49,99,DAP,6.4791500039862315,68.52738259796718,Cereals,Summer,Slope
30,68,46,Black,Millets,29,94,34,10-26-26,5.997997065242462,228.26547903687728,Root Crops,Summer,Flat
39,58,62,Clayey,Sugarcane,44,26,53,20-20,7.2437806691980775,113.13136061658281,None,Spring,Flat
25,76,26,Red,Wheat,49,25,1,20-20,6.7647872050132065,77.59930282293041,Cereals,Spring,Flat
36,57,56,Black,Pulses,76,24,33,Urea,7.207317944307713,282.00824189091827,Cereals,Autumn,Slope
30,68,47,Red,Tobacco,16,55,46,14-35-14,6.404025223796053,50.16972881755331,Cereals,Autumn,Flat
25,62,37,Black,Sugarcane,9,68,62,14-35-14,5.453040851776656,214.72403402185049,Legumes,Summer,Slope
30,73,52,Black,Barley,13,32,5,Urea,8.2951293976991,325.8284430739615,None,Spring,Flat
27,53,40,Black,Maize,35,78,70,Urea,6.017884755481353,286.3944746361961,Root Crops,Summer,Slope
30,55,37,Red,Wheat,16,96,45,10-26-26,5.5712616906340875,231.14802055058615,Cereals,Autumn,Flat
37,53,48,Sandy,Tobacco,27,11,94,10-26-26,7.073591009678347,80.94699780725585,Legumes,Autumn,Slope
30,60,28,Clayey,Maize,68,62,11,Urea,5.7438794780171305,287.0570115646799,None,Summer,Slope
25,70,62,Black,Pulses,13,84,34,10-26-26,6.186077131080126,150.6079789531366,Legumes,Spring,Flat
37,59,56,Red,Maize,72,60,24,17-17-17,6.599658682817371,96.0273894166089,Legumes,Autumn,Slope
33,65,50,Sandy,Maize,64,1,52,Urea,6.385344440966413,346.53320343716337,Legumes,Summer,Flat
32,74,39,Black,Barley,47,22,55,28-28,6.209269403001739,77.33295232613206,Root Crops,Spring,Flat
39,79,40,Sandy,Wheat,90,26,47,Urea,7.771751554067492,265.4815174821698,None,Spring,Flat
39,67,25,Sandy,Maize,84,12,62,Urea,6.410828541161134,155.89376482138,Cereals,Summer,Flat
26,74,52,Loamy,Maize,65,51,68,Urea,5.780459003811479,302.4037696918038,Legumes,Spring,Flat
26,68,41,Loamy,Tobacco,40,29,37,17-17-17,7.281562250084411,214.18735320093714,Cereals,Summer,Flat
29,70,40,Clayey,Maize,22,71,52,Urea,5.921969915424571,317.1458481084625,Cereals,Spring,Flat
39,72,55,Red,Pulses,96,83,87,28-28,6.412746465680241,216.3110440006735,Legumes,Autumn,Flat
34,78,61,Sandy,Barley,30,81,9,10-26-26,5.776298642428202,147.07604527184156,Legumes,Autumn,Flat
26,79,40,Sandy,Maize,60,4,58,Urea,6.669146804341197,338.1567063240859,Cereals,Autumn,Slope
35,79,28,Red,Barley,51,16,98,10-26-26,6.53182421808612,186.78449585849972,Root Crops,Autumn,Flat
25,61,48,Black,Tobacco,36,86,2,Urea,6.476792597711579,305.0833874053973,None,Autumn,Flat
26,63,51,Red,Tobacco,97,50,59,28-28,6.620014534945315,301.99951840048203,Legumes,Spring,Flat
29,77,59,Clayey,Millets,41,16,69,20-20,7.154241142661308,218.77705462106547,Root Crops,Spring,Flat
35,67,58,Clayey,Millets,71,23,15,17-17-17,7.0624753917716845,200.2777357800207,Root Crops,Summer,Slope
39,79,45,Clayey,Maize,55,17,71,28-28,5.668474186507016,138.5954616222261,None,Autumn,Flat
34,69,37,Red,Cotton,55,88,72,10-26-26,5.960277389570541,218.2624618158581,None,Summer,Flat
38,50,33,Red,Tobacco,72,10,91,28-28,7.239498093823151,222.3918290099242,Legumes,Spring,Flat
31,62,31,Loamy,Paddy,57,48,97,DAP,5.873735822941324,122.08487657452712,None,Summer,Flat
29,78,53,Black,Tobacco,70,24,76,Urea,6.893517827709258,291.42434142614695,Cereals,Summer,Flat
25,76,47,Loamy,Wheat,25,85,46,10-26-26,7.171586056199077,151.2468721642656,Cereals,Spring,Slope
31,52,42,Clayey,Pulses,81,12,31,DAP,5.1867357619934245,276.2181090194,Legumes,Summer,Flat
30,63,48,Red,Paddy,46,70,26,Urea,6.174929015439892,346.39767455688815,Cereals,Autumn,Slope
31,71,29,Clayey,Pulses,47,3,98,Urea,7.152027307354572,348.6384805012805,Legumes,Summer,Slope
26,67,48,Red,Millets,31,18,54,Urea,6.382420903177887,308.99439190251974,Legumes,Summer,Flat
29,73,45,Loamy,Sugarcane,84,31,94,Urea,6.176659809259393,307.0901110975815,Cereals,Autumn,Slope
38,72,53,Black,Pulses,95,29,65,Urea,7.164891824776243,291.7909768419339,Cereals,Summer,Slope
32,68,57,Black,Millets,51,48,53,14-35-14,7.383124604774832,259.1791112916269,Cereals,Spring,Flat
37,50,34,Black,Maize,42,18,66,28-28,5.957272204600001,105.19468582723708,None,Autumn,Flat
36,64,45,Loamy,Wheat,82,50,80,28-28,7.913704624464163,82.39069526246004,Legumes,Autumn,Flat
31,65,42,Loamy,Cotton,56,74,31,DAP,5.072626613773502,221.6306662916945,None,Summer,Flat
30,77,54,Red,Wheat,50,40,30,DAP,5.294309323059606,252.980362748224,None,Spring,Slope
37,77,60,Clayey,Maize,91,98,98,Urea,6.136496362595927,170.17256933136233,Root Crops,Autumn,Flat
30,59,57,Loamy,Cotton,23,96,73,Urea,6.232376453643535,334.61927467412727,Root Crops,Summer,Slope
36,69,37,Clayey,Sugarcane,99,31,92,Urea,6.26898836202774,125.32673473525264,Cereals,Summer,Flat
25,78,29,Clayey,Cotton,30,23,44,17-17-17,6.072395876701287,125.48676679526217,None,Summer,Flat
25,53,30,Clayey,Pulses,87,50,83,Urea,5.919511301981053,310.65778307885046,Root Crops,Summer,Flat
31,60,44,Clayey,Wheat,91,35,95,Urea,6.323750075732193,202.66968875139747,Root Crops,Spring,Slope
27,65,61,Sandy,Cotton,78,80,85,DAP,6.028122881776287,60.79365136488633,Legumes,Spring,Flat
30,54,36,Sandy,Millets,47,85,19,17-17-17,7.045542190402599,108.77476978268834,None,Spring,Slope
36,68,36,Sandy,Cotton,30,85,71,10-26-26,6.524491571838681,219.52614630657905,Cereals,Summer,Flat
29,60,37,Clayey,Cotton,26,20,53,17-17-17,6.323069764137571,147.78872018616192,Legumes,Spring,Flat
27,67,29,Black,Cotton,21,35,7,20-20,6.4423050760574805,196.81867854453287,Legumes,Spring,Flat
30,64,44,Sandy,Pulses,82,61,52,Urea,7.391329093576796,288.1881606696904,Root Crops,Summer,Slope
27,51,54,Black,Barley,81,34,54,28-28,6.113274789175085,198.51049339639738,Legumes,Spring,Slope
32,73,41,Sandy,Cotton,49,26,96,10-26-26,5.481286859457876,189.5507342864568,Cereals,Autumn,Slope
38,62,45,Sandy,Sugarcane,19,86,9,10-26-26,5.7181082037586295,102.80511309915212,Cereals,Spring,Flat
39,72,28,Clayey,Cotton,75,26,59,28-28,6.313583040420992,93.8879018665673,Legumes,Spring,Flat
31,61,46,Sandy,Maize,19,75,88,DAP,6.885202555818104,179.4981968935687,None,Spring,Flat
